ledasila_index, 0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
97,0.0,0.0,0.0,0.022266770233148356,0.016742578774872438,-0.03346604034223189,0.03549636810091872,0.04158617061793306,-0.062241369597676954,0.028481582209083808,0.06811812404164638,-0.07627265010767532,-0.00431519094316084,0.07594050272025679,-0.07630897310057469,0.025895924146976095,0.16119317572504108,-2.65122054374361e-18,0.029172152778858675,0.18298957401792038,-0.03135126961370597,0.03782000256698266,0.19715045357405855,-0.05384950434725694,0.04550438573359935,0.21315317120818503,-0.06829558019436094,1.402103989594608e-18,0.17035058431500055,0.013366615277075408,0.014570899733861524,0.13972784138999778,-0.041330359230535046,0.01038955818376275,0.08372833596232936,-0.05527109906308721,0.002394450928986296,0.08075221662846142,-0.04309818790660413,-0.025672049944054653,0.15307119987248274,0.0125261758966753,-0.010489443087665603,0.09863130116843775,-0.042779422143655974,-0.0037035710716461986,0.0541959030229941,-0.045051243882568474,-0.00471030064627383,0.05725136255501693,-0.02754730950687385,-0.048241057134257026,0.12099797966427114,-1.6102654234839553e-17,-0.035017775213667224,0.0649225255699425,-0.04589786408205822,-0.030681204437661556,0.0359530139308998,-0.051596575725065534,-0.0341952806340951,0.04151931703389355,-0.038541042100671566
98,0.0,0.0,0.0,0.02912004979773702,0.04338704580091974,-0.021077028847124257,0.038606779072085935,0.12620946916057682,-0.029045444320566795,0.008720311746382502,0.18593680940057294,-0.02805024583893949,-0.026308372556397633,0.1847781503096977,-0.02346978651490682,0.027240915332985047,0.1708520755276617,3.022151279643031e-18,0.02162206524113626,0.23218438674483868,-0.024154317145925426,0.014070210348931996,0.18875349163275823,-0.039909119744507664,0.008801417746131766,0.15746527747395975,-0.04444840275042869,2.682484817630172e-18,0.17908933547320746,0.003963990864124121,-0.01215427674088272,0.27400180084345377,-0.011463188537680727,-0.020035708579920493,0.3231472547158471,-0.01860432758385013,-0.030205234940089937,0.382324786500277,-0.01707164676467314,-0.028285536029857547,0.1696620700057589,0.002894872431420851,-0.03901052574462384,0.22056015937014622,-0.017617332394825703,-0.02706212654793408,0.1579141679813342,-0.019490558466905606,-0.019599046348997475,0.11835961688726244,-0.010938854711974621,-0.056953301401539286,0.15102440720680355,3.720319918326796e-18,-0.05607204159516161,0.20128308992880034,-0.008824526308071859,-0.04242853764328516,0.15707780112775635,-0.0024734632945802052,-0.035749558693470296,0.12247052473317721,0.00768241830542018
99,0.0,0.0,0.0,0.031904387320596514,0.04335167604178315,-0.030013366494972202,0.04817789465443392,0.11102303310979321,-0.03889451437051181,0.05107809642572938,0.17458069441808222,-0.0452469615118314,0.04232707262224948,0.22680477180607628,-0.049636068175685465,0.026187446153215926,0.18851045406620745,-5.461699493139103e-18,0.025006883608901895,0.2701190719169694,-0.00980039795836806,0.022369808644103917,0.3196032756414357,-0.018483471151350458,0.016108806528348323,0.36351532468409986,-0.022966733104363174,-1.1031160604272474e-18,0.1894741351141117,0.005482194393437646,-0.0017174935986420626,0.2775525845401136,-0.006387487154405077,-0.003329487509186883,0.3314517306896894,-0.017538170583496337,-0.007238521073422625,0.3783024463098657,-0.02330998907189474,-0.024859255052137853,0.17319822167880225,0.004479429642328934,-0.042660876346559226,0.2485798115420893,-0.015788541532022343,-0.03700136908346037,0.21320549881088463,-0.032480692082525645,-0.030694864772748954,0.17342737329187619,-0.039462690371898354,-0.04820464395942623,0.14677371602128278,-1.3758693951645557e-18,-0.05951887468496854,0.2054010628425239,-0.01904267186869006,-0.05242880663538032,0.18564521394686306,-0.030743053493129422,-0.04461620505345418,0.15546693080963542,-0.037107542232205665
100,0.0,0.0,0.0,0.02901489267548381,0.04002519189532422,-0.024691380615024055,0.04493495786988329,0.10765604420079235,-0.028215598677328087,0.050366498198736204,0.17108435610619396,-0.027960633035288254,0.05997796266370402,0.21805049232074375,-0.028841568562986458,0.02631449147181736,0.16711712745656618,-3.3787447394612294e-18,0.015458534865698044,0.18000167762357513,-0.026243999212546245,-0.0031316557083294902,0.17628314342870813,-0.04489392465155845,-0.022883160540398614,0.17961376774844992,-0.05376093742630431,-5.444537032526862e-19,0.1638781400826059,0.00531730955875894,-0.014368451123312852,0.18315079051758945,-0.02187958570276913,-0.021770254512666894,0.1779657946964249,-0.03702768365666081,-0.029796734402051276,0.18549054336939136,-0.04076879090758035,-0.02453679108312175,0.14830405276308645,0.004697667032534272,-0.04038467146726472,0.14037816953303076,-0.028049339237159996,-0.02566973516549666,0.09067976304606593,-0.03647589001041968,-0.013681410639695956,0.06710616394583646,-0.03289663650329921,-0.04651394511751881,0.12320918932322338,-2.899556942657729e-18,-0.05657024104677638,0.11200514155977877,-0.02334423306629489,-0.042237695054986625,0.07651620532134623,-0.027729744579728835,-0.02962617609781144,0.06290345943133609,-0.02364610672521102
101,0.0,0.0,0.0,0.029360778733691816,0.04047801580227284,-0.02198657340988279,0.045788370421709836,0.12478418064332188,-0.03199806971891695,0.04588800314968362,0.1925129165108591,-0.038954238406678214,0.04380695104192145,0.2454994883912033,-0.04310395340635622,0.028750026868189817,0.19726742451033105,1.759415210800949e-18,0.023328473536596988,0.27085519704111516,-0.022993810001194603,0.027366356150341727,0.29943222405237907,-0.04122679519076825,0.03586442729213038,0.3005955545371573,-0.05201959878236533,3.7456717625218476e-19,0.19805470386673424,0.003294534910717651,-0.01287763532058574,0.2926108921407983,-0.026295906731695316,-0.0021160355039519193,0.3016592984788034,-0.04862426756130086,0.01026390244991646,0.28794377033739843,-0.05562801558965344,-0.028871789377187988,0.18294289787587834,0.0024221346317473648,-0.01952651454751858,0.21868546081405585,-0.03470392073080861,-0.010078454740777355,0.15013829101490206,-0.03609189091231997,-0.008933953575542074,0.1126543362314062,-0.0224028006335543,-0.05792791306917182,0.15582793753844165,-5.530969655666293e-18,-0.03928617937664661,0.17883155813175,-0.02500590327956546,-0.028629830434328287,0.1280658976536767,-0.02205042802094311,-0.029889132276312153,0.10497186195439824,-0.009349343926187895
102,0.0,0.0,0.0,0.031511113918924936,0.028618640662807435,-0.01997439960200071,0.0498119591021869,0.10110676903608512,-0.028784594531511838,0.050758653467082776,0.16238094752970553,-0.03314111625395604,0.055712501369873,0.20043115022722272,-0.038290266072597196,0.02729493429237576,0.18381210726756975,2.5451927728769364e-18,0.013087974294775189,0.2621819148027939,-0.016807030163325694,0.019262865568425918,0.27194447010364914,-0.03278323456419106,0.0258728143155997,0.24917802838844333,-0.04030003514642821,-3.030366543611766e-18,0.18439997923399146,0.004060152617128902,-0.014952450145671927,0.27942531507490487,-0.019974080143596012,-0.0007713542884099725,0.2548830698191945,-0.03819222532329377,0.007465255761041519,0.2175550575206267,-0.038758126247565104,-0.025300180353994974,0.17028051283342938,0.0029099834660131093,-0.016996800257858786,0.195023433172947,-0.030852241104218497,-0.0034312048557029852,0.13086168803721487,-0.03459130680633514,-0.0031484220528538174,0.10307210606037812,-0.020727479021715803,-0.0495656143240725,0.14710398499188468,1.3591083670057124e-18,-0.02981545252100503,0.15604335872338107,-0.024833417937223188,-0.01974979484785516,0.1099207833566706,-0.024168523086626276,-0.023087468955541333,0.09647374415793783,-0.011390714235506822
103,0.0,0.0,0.0,0.029634506763679607,0.037056372548864604,-0.0228358020773256,0.05751745398687561,0.09947754488597955,-0.034961245215170036,0.08297968590019579,0.14262947933322276,-0.04971719446897299,0.1045689031189676,0.159868396979306,-0.06640241026793557,0.026332223990141138,0.19482012294464582,1.6202871037604548e-18,0.022001868550955414,0.2779338385650059,-0.0035462130435406835,0.019148620334222113,0.3283680349376613,-0.007514077222459925,0.01513578905389059,0.3724624821155541,-0.008962744097340387,-2.2299576871505903e-19,0.19561311423750655,0.0039944430174660315,-0.004543651428625991,0.2860179618239548,-0.001121305614542883,-0.0074782014360594545,0.3394124738449748,-0.005799838398035181,-0.011628204809345542,0.38593000056003407,-0.006797710825118451,-0.026951618831832842,0.17837939196604682,0.003557070873988168,-0.0496007658617964,0.2509345415533207,-0.004865197995578482,-0.04483621608385472,0.21053555270925367,-0.014312464090175904,-0.03690509739298318,0.17092830653313634,-0.018153365112032964,-0.05378813987953976,0.14890412010240406,-9.972382635186706e-19,-0.06912948253960853,0.20864319292457767,-0.007179927450759719,-0.06343961702464944,0.1852362245274682,-0.011529792496179627,-0.055323371082750004,0.1559315053475235,-0.01381119684210797
104,0.0,0.0,0.0,0.0318874741406263,0.03859246183877973,-0.016146918178832848,0.05542370326711821,0.10303422112570206,-0.026376416914918648,0.06894815478480955,0.14177353036525428,-0.03491042382906233,0.08250627634946342,0.16105164422114154,-0.04326628363696171,0.022667162727713432,0.15272712685817647,8.695667023307048e-19,0.025431995332479192,0.17855168836234286,-0.014869749871059514,0.02903008252216042,0.18985943085509607,-0.02873268833587793,0.03410817665639451,0.19470049349598592,-0.03814156765952672,5.04367895486255e-19,0.15760407838474885,0.0010000526371636389,0.001104884298264285,0.19892125919383347,-0.01926794492825783,0.01144959589452056,0.18795505913478194,-0.03333636634795967,0.018938926025979942,0.17787067931904785,-0.03787993743708706,-0.023739014811062876,0.1501100819928474,0.00036521217270124655,-0.018396454044753673,0.17534060715887448,-0.0242570577766756,-0.009473378842554676,0.11858150754584253,-0.025013962634026436,-0.007887387976198814,0.08424932340534472,-0.016674314269970018,-0.04750280285685224,0.1308358198241206,1.084904563245103e-18,-0.037145067631194253,0.15185524733863795,-0.018061293795993173,-0.02671311854530284,0.11216324655531679,-0.015544339056790583,-0.026695485624731882,0.08896000046040978,-0.007147658725422373
105,0.0,0.0,0.0,0.02778561755652991,0.027400712429973054,-0.019743058005390494,0.053953004052845206,0.08879869346696997,-0.034905935787157276,0.07014105829934981,0.13224384064385397,-0.049941405437948054,0.07141183658955687,0.1685401731752277,-0.05678571785977405,0.025643534897375572,0.16914097962991576,-2.7253224881930212e-18,0.016222816749346853,0.239284342028231,-0.016134480025612578,0.022193743549830197,0.25820977006633705,-0.031239002034590572,0.03233394595649681,0.25467188350839076,-0.040848661203507226,-2.0546201883969055e-18,0.16901100720296164,0.00326064116420579,-0.014324967550192498,0.2495688471830159,-0.017752011487055654,-0.0020540724026756954,0.24561856059720502,-0.03507802566419167,0.008201523477654897,0.2372533702967293,-0.03818083029892276,-0.025530904443571208,0.15685766846222504,0.002232466624324104,-0.01821637423844417,0.18071742222648587,-0.0275214664344719,-0.008425345481283427,0.1193162884329123,-0.029753574078042223,-0.008829506611306031,0.09886583475727131,-0.01679846314958132,-0.052013102903006446,0.13728228414449178,7.58347748193063e-18,-0.03590337678498114,0.15363955342927754,-0.019250521827068316,-0.025535616448197955,0.1083361743782819,-0.01722458851436457,-0.027455673827952002,0.09430642384412112,-0.005129067076819754
106,0.0,0.0,0.0,0.0295074606347227,0.027821868638348908,-0.024677109500617272,0.05724241946324251,0.08079481096091301,-0.044659548740143024,0.08226830402472295,0.10922169854054502,-0.0680917495522882,0.10117477477676355,0.122759610265174,-0.08833888570157179,0.028222976703001217,0.18528770093999128,-1.270151204321691e-18,0.011331731721049206,0.2645298012487901,-0.013364283270604802,0.015073692764532218,0.2766539693787492,-0.02973759978397633,0.02268152580598006,0.2567396984326311,-0.040345693895842034,-1.712545172316131e-18,0.18637266987205944,0.004636169808246542,-0.018954523050661157,0.2807438590659216,-0.012686521729448726,-0.007115360159960263,0.25890326867871705,-0.03180231836235775,0.0017258686973208007,0.2225959454135647,-0.0360994860005534,-0.027318096127841477,0.17295433158167772,0.0036254520863865263,-0.02384542562478948,0.1935628619969817,-0.02405538879077515,-0.012151162518273398,0.13282529728800724,-0.03136053522872221,-0.01060481163317206,0.10658857723831848,-0.022035040139290047,-0.05430995596169581,0.15087721142338925,-1.309536788802944e-18,-0.039642139951917815,0.15776778081948625,-0.017124546873913373,-0.027987782709727148,0.11339683966099523,-0.01763715779430076,-0.028350306496646074,0.09943104435279397,-0.007575197179945348
107,0.0,0.0,0.0,0.032225590633920324,0.03192812223822828,-0.02642794812647495,0.06239707742386783,0.09056691414112117,-0.048361369992475416,0.08022170812205574,0.12341286412564198,-0.07037988198174192,0.08022065458743183,0.15303538344817633,-0.08149056567307264,0.031127215170450355,0.21236592907041926,-4.1730541351470085e-18,0.013239749393441953,0.3096241334180207,-0.014694417385325287,0.023949757979447445,0.31133037680843495,-0.03782278941711545,0.032775562154092594,0.27992324406118635,-0.05193542484053694,-1.8648201884923126e-19,0.2114667651260019,0.00603769596291824,-0.011281771689889374,0.3159115295594327,-0.014429032388482059,0.006370019044379965,0.27749636734535427,-0.0375038250841406,0.012951449955522543,0.23765632641461487,-0.039472702187732446,-0.030217514530692036,0.19545719878967874,0.004822078469754854,-0.018759501860253734,0.21570315873952337,-0.03042121755025668,-0.008863747210029025,0.1473283260999739,-0.03790011341560455,-0.013391867461926051,0.12425751949506428,-0.023534251515011494,-0.05986978741015085,0.16961593754569507,-1.3460213709238163e-17,-0.037770081526314336,0.16928487664519598,-0.02520774474787098,-0.02848574660853876,0.11948126451124838,-0.02677902219935798,-0.033844960595133845,0.10953174701807603,-0.012515651588615402
108,0.0,0.0,0.0,0.02698368756828526,0.03465416636675042,-0.0240026646702071,0.05257240600574744,0.09002820691302284,-0.0460328883737562,0.07613347999759844,0.1140458362679825,-0.07386290462882071,0.09612386421237598,0.1208584047465053,-0.10059793946410131,0.027386543862456394,0.19895499981915737,-1.774703046792989e-18,0.010739991912340938,0.2810146616910453,-0.012910770247138234,0.019342992646247576,0.2827055534382101,-0.03348828417150237,0.02642986743007536,0.255387765229769,-0.04619877769760829,-6.319748340716005e-19,0.19779111369800104,0.005181134494112485,-0.01047249826928839,0.2860919410434149,-0.012883982679488558,0.005344088630884947,0.2506938325752139,-0.03315195019525459,0.011009386999119016,0.21876790809900604,-0.03427025297756281,-0.027676512642847855,0.18237087206277813,0.00417508033137467,-0.01911919916478585,0.2045543398894915,-0.0258265707667363,-0.009501871369520104,0.1418550154188649,-0.032707976924355765,-0.013597291180469692,0.12171187361167637,-0.019956838940749518,-0.055427827518843974,0.1575731413906234,-8.378352642551357e-18,-0.03656044531949486,0.1585243167148853,-0.021163183828412747,-0.02751389674092032,0.11385190713975847,-0.02231068942784855,-0.03281563672309327,0.1051688433646372,-0.00951911178397326
109,0.0,0.0,0.0,0.02551810880541349,0.04327082630741523,-0.023995685229728093,0.03362296206934829,0.10756479252886374,-0.03177799596253863,0.006442717591781427,0.15243902680477858,-0.03069212368534697,-0.022739997110355386,0.18289591790978568,-0.029424585269707634,0.026896329476043618,0.20374028703932986,6.742979965726403e-19,0.024575225438946455,0.284382481165383,-0.007393056316878102,0.02070395647379276,0.3352847984415775,-0.011540359263072307,0.015188274279916708,0.37629449789350083,-0.011761216078602477,1.0948321135572587e-19,0.20298793702834647,0.005013748150246845,-0.004066389153140141,0.293640128373863,-0.0027933180395325156,-0.004136174253261954,0.34855609047046615,-0.008401960534113292,-0.006015707947037631,0.3936280063451361,-0.00792283165599569,-0.0265621504044972,0.18246701629744494,0.0045663735479985045,-0.034373451466884676,0.22991113595890125,-0.013771251348164005,-0.0220830866434486,0.17975466231324175,-0.025690183450179743,-0.013764567096458803,0.14523915577630636,-0.025877977001878005,-0.050521876689849615,0.14886170603322785,-2.3188540159747247e-18,-0.05401990081979775,0.19408769657248684,-0.010507603782645878,-0.04057471249952586,0.1571733409187716,-0.014937145289011472,-0.031879554929278145,0.12714420927378325,-0.013685794282165726
110,0.0,0.0,0.0,0.030167212977960708,0.0322179723258953,-0.02561616390353056,0.04932648012947619,0.08286088168940202,-0.04021487895755355,0.03443905863966342,0.11471873592130176,-0.04302951544886634,0.004218766511106169,0.12260457404560915,-0.042472342092037665,0.032340944851389365,0.18786121315752072,-3.3754342676299184e-18,0.02885688765991085,0.24088751186925886,-0.015382433420683121,0.0253046804597013,0.271029979842497,-0.028267708626997786,0.023072611713656044,0.29522929334558,-0.03631935405212646,6.4502802394412596e-18,0.20103626998766838,0.009223172849622915,0.000489196923714051,0.2691933296990884,-0.008833010051651302,0.006465271080112061,0.3088968430026033,-0.024736203926535277,0.015679051708530862,0.33889878446340144,-0.033720668853400304,-0.030071528821052775,0.18765015413037162,0.009661508670246774,-0.015016173415192883,0.18584723591008212,-0.030833274734568795,-0.005609798491183332,0.1383948083299763,-0.05257539974601884,0.0010394918865478042,0.10877557928862526,-0.05999789364540448,-0.05151481657845964,0.1567081750888926,-2.1573727653374077e-18,-0.0274684030050706,0.11557576682077206,-0.043631703777666085,-0.0120876863682769,0.07927614297000816,-0.06121938805774821,-0.004575311421848944,0.0599373835172791,-0.06612177935047121
111,0.0,0.0,0.0,0.024015307258634627,0.032209679876451,-0.024542748863450654,0.037057756423120744,0.09804969087119586,-0.033625299119990334,0.015977314201874683,0.147008119020619,-0.031167501026858727,-0.014824837606202238,0.16962144695572373,-0.026397069203599563,0.026113969748568118,0.1987670991920026,-4.9760794235133186e-18,0.01918152209671159,0.2696644657396232,-0.0075144027842417175,0.012150104679392638,0.3209667370882358,-0.011889792173463202,0.004546701946324711,0.36547022854701217,-0.013137166563936304,6.012953196462548e-19,0.19829123800523096,0.0046214579626066895,-0.0017757755063168609,0.2787193041964229,-0.009323978022728639,-0.00013206459925498156,0.3265570748712026,-0.01975020062051307,0.0007281996755852314,0.37328732757581107,-0.02241117328742243,-0.026265050920691646,0.17761135761504732,0.004548806846503895,-0.03208025858758805,0.2201953756822027,-0.019183547357039206,-0.020531116429735277,0.15886619093770374,-0.030826668690083072,-0.01257334550705116,0.1212776869279383,-0.029615763682942164,-0.0499495388132895,0.14118199008892743,-2.784941673767515e-18,-0.04482673260119804,0.16972984926052972,-0.020497584958261154,-0.03298998217025003,0.12472750221235497,-0.02597887798164314,-0.028223579053608724,0.09631674877785316,-0.022533174085104028
112,0.0,0.0,0.0,0.026214085240705034,0.03861282448970587,-0.022578211942153273,0.04652993412151333,0.10699427185726965,-0.03716931121299379,0.03189275791571586,0.14841404897418498,-0.03786989854074799,-0.0007439841389735414,0.16224833632916083,-0.030623457555912375,0.02326769218164084,0.20179814101753904,8.236575858095418e-19,0.03624060259729191,0.2206723275451236,-0.02524731226328314,0.046397811757404116,0.22780719265539387,-0.047560083953807064,0.05691129820448822,0.23653298969974962,-0.06435892863842443,-2.199000452489135e-19,0.2061311103332729,0.004364851794804412,0.014363858495606532,0.23671105098261117,-0.021020117562501335,0.032732620637781436,0.2310525757817518,-0.04088205985235921,0.046204348209073494,0.23465594720892358,-0.051629293839464116,-0.02332403676791066,0.1907469883763084,0.004070217139066389,-0.007577392306339717,0.20251879968200912,-0.026440503966338222,0.0007359701090261172,0.15015627713393026,-0.03291867411277947,-0.0009833315832120941,0.1255573112100868,-0.027819901485002872,-0.04409169521329813,0.1596413901249999,-4.129320062073546e-18,-0.023966406603253068,0.1620213432716597,-0.026789315456186968,-0.01639678485921215,0.12347883366079108,-0.03026105340383356,-0.02078218181643731,0.10446664325366141,-0.02390478342349914
113,0.0,0.0,0.0,0.01986163071228484,0.042549194935799284,-0.021681603935995376,0.021618486232990584,0.09420800448813949,-0.030047799915242642,-0.007052163382011531,0.134828047162257,-0.029611423795638206,-0.035520374832212924,0.15854454018317754,-0.02938732174444342,0.028618967283163987,0.19587145051193686,3.4831386673938744e-19,0.016911974723985507,0.2719001124327136,-0.012975369391986954,-0.0005751690880469208,0.2949694449470681,-0.02440879312909599,-0.012656769700429053,0.27968252337808874,-0.03235561247596052,7.504719117308194e-20,0.19346306666537624,0.00616272859118891,-0.013054123073471638,0.27985612036935353,-0.003640485405014827,-0.02442026871772264,0.28708456662006365,-0.01471119491148301,-0.028424035599968495,0.2633066984929279,-0.021869806420867537,-0.02668506395262559,0.17100134783458085,0.00573130702001136,-0.04459301853332314,0.19989082368758415,-0.0071636377006852065,-0.03826244140713824,0.16480034361774304,-0.017990907914917947,-0.02596282419492374,0.13393656112211677,-0.022679568372809086,-0.049289756311397544,0.13612734316133557,1.2619264457180798e-17,-0.061903165419697904,0.14738122328150446,-0.006586602078858921,-0.05093842323440819,0.12414557281322272,-0.010851310944338863,-0.037222973698428745,0.10439547203705768,-0.012318703323654789
114,0.0,0.0,0.0,0.027148069889813976,0.02714088195877271,-0.02097808059368455,0.04652915967091299,0.08351677303739247,-0.03458408689330539,0.03435558688640872,0.1346525766791668,-0.03684579090888523,0.003948679130069784,0.15604115085560977,-0.032893369287852185,0.028276121527172904,0.18848377653933665,5.5227657207526605e-18,0.017035125057332325,0.26741221838657975,-0.012616182046991484,0.024558694590339387,0.27117353277498674,-0.03129030658658636,0.02942289252055134,0.24849655363441672,-0.04255994752348356,-7.2737429252034575e-19,0.19517972082895838,0.005697793499594034,-0.012798925489411956,0.29057886752878265,-0.007745688444513122,0.0028228456642884797,0.2685019930818236,-0.027211045692619156,0.014130244958554087,0.22324249566914364,-0.03460505988744661,-0.026659236273966297,0.18299955585671074,0.005195479404400768,-0.016316862318400228,0.20814341099934033,-0.022439033141310155,-0.00430529436281228,0.16178389434797685,-0.03467415191595382,-0.0024467636567807654,0.12698658978808952,-0.03188364243215132,-0.04988956260882947,0.1561001945397828,4.5470094081146956e-18,-0.030386838339457458,0.15716217736097438,-0.021994386478546867,-0.02134613156966583,0.12234623217616114,-0.02770804037070368,-0.02424869031073354,0.10104685994679284,-0.02248222597437515
118,0.0,0.0,0.0,0.029574231565910554,0.0442690181197086,-0.026499277921734378,0.04725736115252787,0.12302427272381064,-0.032967685398766315,0.053788163970347934,0.19285857468745002,-0.03738667957475127,0.06834277147408219,0.2392729474200819,-0.04596449274791932,0.03266959415058691,0.20797762366178713,7.430896245145193e-18,0.043320789983771056,0.2849621550742929,-0.011945064607271811,0.04968095832733669,0.33450732885888085,-0.020579058618503277,0.051893577767255755,0.380179579432806,-0.02503675864721254,1.6648712330022385e-18,0.20839036757460963,0.006226171953120787,-0.01592360580796884,0.3007691500050525,0.00034539636083928986,-0.025528761769231037,0.35895992660183285,-0.005551165133476742,-0.03599608922278386,0.40813245082905203,-0.006426353968521291,-0.02795963083120311,0.18510741674944808,0.005133531971892458,-0.05100368696814262,0.2535749001308088,-0.0104329225371347,-0.03920620924611178,0.2050559479680979,-0.023766302490443668,-0.030160775541416225,0.16253880264437198,-0.02718964947907744,-0.05278209014174102,0.14878314176849308,1.4601262583639027e-18,-0.06621172227123671,0.2006703125826378,-0.01432486082985182,-0.05460360686718265,0.16709179913846714,-0.0214551987609259,-0.04490052077636543,0.13309485596935597,-0.02344147434167599
119,0.0,0.0,0.0,0.03170796362574374,0.028613182472572787,-0.021705902045634294,0.05130690984156959,0.10349059161644156,-0.019558172818399666,0.056984094083681325,0.17109655590822334,-0.013730020501226337,0.06934462767179443,0.21733509605196139,-0.011352929523773186,0.029192908271299136,0.15614817030393427,8.981544108092678e-18,0.030523791549687773,0.18784624068742084,-0.01723981553237684,0.03179212794391939,0.2123523112199358,-0.029100281414236852,0.03122912341355473,0.24076035187888123,-0.03544194870882251,-1.1814729678709205e-18,0.16544289217598454,0.005666251550625068,-0.007438257308763956,0.18811657603485846,-0.01623730901071095,-0.010905496744365034,0.19950173792882112,-0.0279651552500233,-0.01640873211391332,0.21843567350293147,-0.031014424533330198,-0.026603260648910946,0.15580050326312614,0.005213633765157609,-0.030073921793034496,0.1384088965399144,-0.02529882982964372,-0.012990441106899337,0.09064833809204569,-0.03585726710278158,-0.0016799797609851849,0.06986479378771439,-0.03575435724061983,-0.05052808069134032,0.13342313392811803,5.482247516554475e-18,-0.04901583144996168,0.10284532303292489,-0.027659702212638793,-0.032360578836043895,0.06622455671590091,-0.03702158163456758,-0.02023079987445494,0.05615425074833041,-0.03696003843521096
123,0.0,0.0,0.0,0.032011468274158836,0.038941396548892164,-0.022296493584328236,0.04829445504924015,0.11408913230932834,-0.01874663517075616,0.0544778969840523,0.18319002034926377,-0.011778252063350134,0.06915714196277672,0.22772747434315535,-0.010383534798596274,0.026874147241496744,0.15339658222440727,-1.1312073192643345e-17,0.024563966008885697,0.18254935593971858,-0.023483900599939066,0.021021798779186397,0.2067003745509152,-0.03857119394960368,0.013491410091108994,0.23282538310413634,-0.045594597610352866,2.292872547940812e-18,0.15765430982416223,0.005363928422987614,-0.015897402076699867,0.1962925154688269,-0.021988113987973523,-0.02646234217461101,0.21015269794592176,-0.0376649858003087,-0.041269517379755254,0.2269504327539753,-0.04206240272914014,-0.02563737451836306,0.14924639243759927,0.00519168201199922,-0.04365874117148099,0.15523888255360976,-0.028655838608357496,-0.02242980388728021,0.10379235740972256,-0.04278728193618712,-0.008900319290270454,0.07855687313269707,-0.04280527816210968,-0.048339247031708485,0.1308899625906993,-1.197604114417231e-17,-0.06140780070383226,0.12810914021143746,-0.026199542778313396,-0.04447375728275289,0.09074034431611497,-0.03592318262548152,-0.030862598369028865,0.07811429339389779,-0.03458871604130682
124,0.0,0.0,0.0,0.030145416595396827,0.028419376668599446,-0.028430122501677323,0.053914720510098546,0.10168497441217467,-0.0380613420652361,0.059719512740038456,0.17249133242867523,-0.04228527189086784,0.048003235445392735,0.2196136261722225,-0.03972714633498959,0.03493606323614114,0.19073148445808813,2.0650534410228608e-18,0.03539885346682502,0.248917008664098,-0.02342784523686294,0.034440215408722136,0.28874272098044945,-0.03817419112254985,0.03542658718846584,0.30517511205204073,-0.04809340301666536,-2.4658671000141653e-18,0.197190575744985,0.006493492947718742,-0.021778767083661433,0.28098948714425087,-0.022216329625812836,-0.021008542360662654,0.29005684681032184,-0.04517325507930293,-0.018021648093711103,0.2785195047580111,-0.05272451101339762,-0.030982997189816636,0.17772747736493563,0.005448907123760238,-0.036851131325311544,0.18942020524785233,-0.029267336915171957,-0.020202214969297316,0.12213573328658318,-0.038635790291499744,-0.012122757617301215,0.0968356239978866,-0.02964359152517238,-0.059837138327980134,0.14743612130452333,-2.9959022443725795e-18,-0.056075161851840784,0.13481091945420748,-0.023526828072264958,-0.04011572974920271,0.09046568174268411,-0.027579516816618774,-0.03240796117637897,0.08355436992164016,-0.019677486463925576
212,0.0,0.0,0.0,0.03291748920730891,0.035585132557123714,-0.026351237903225834,0.062291145705261376,0.10103929326742075,-0.043457209028818014,0.07881516311891275,0.1585136953981262,-0.058259043298793195,0.07506488258471065,0.20222490394301992,-0.06239739451704372,0.03340232154732584,0.20224761537180266,1.3301032734149547e-18,0.034477069556268745,0.26972071115393387,-0.0198850647640052,0.031967164300861106,0.305153463536087,-0.032225460672995546,0.033054508969911196,0.31436564235838443,-0.040336165479172875,-3.238899013487461e-18,0.19943714630455206,0.005398327299458536,-0.029433759749306263,0.29649145117609504,-0.013440805321883563,-0.025663549448384254,0.3090944470115603,-0.033778957040635826,-0.017113392096265036,0.29013213495238593,-0.04146069337339873,-0.029766699835278302,0.17374266533630023,0.004206285196721018,-0.0385380200333427,0.2065900457663068,-0.02157579222434419,-0.022271502870393537,0.1461101547979943,-0.029199889449677906,-0.013853263704490826,0.11299367258463194,-0.020780454199028388,-0.05831962278469707,0.13718070751316716,1.0793109304395624e-17,-0.055908048060878165,0.1570095833702044,-0.015110870177441714,-0.0394041885256704,0.11556204964275027,-0.016900660154124586,-0.031358920176170535,0.09648755987031617,-0.009194373773274526
