index,ledasila_index,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
10,61,0.0,0.0,0.0,0.0300536328067035,0.025542319227218,-0.0198341016637536,0.0449851114923206,0.0966196534283346,-0.0266940555823568,0.0445344366746765,0.156430318979135,-0.031745869672754,0.0386213203391731,0.204843355740286,-0.0344394937269297,0.0241735802845405,0.170320784966115,1.12639478105633e-18,0.0128533743749211,0.24334408845409,-0.0134050239098654,0.0157549344918461,0.244628846530447,-0.0293396519237556,0.0178997401477753,0.21811177045078,-0.0383468161318042,-2.3962880829891897e-18,0.17389345854037,0.0032149853226584,-0.0157235306909104,0.255369102315331,-0.0102015400082592,-0.0080069723195476,0.238047459372218,-0.0281696899869823,-0.00266314164029,0.197899666394488,-0.0374967634526429,-0.0225055322686688,0.167698838347796,0.0024705609058202,-0.0379266997785796,0.243817925006254,-0.0075703500511201,-0.0276629970985393,0.233526297468005,-0.0213165415680016,-0.0214389420508558,0.195496031739482,-0.0280784178459327,-0.0451570328291818,0.152263135813965,2.08580248281029e-18,-0.0543142567502369,0.215190460648797,-0.0064178935007876,-0.0463116707610711,0.218438220096608,-0.0139127739477297,-0.0394537102213106,0.192732817289085,-0.0185738756598777
11,62,0.0,0.0,0.0,0.0304265568107665,0.0283822782993361,-0.0219937249419578,0.0576251524053201,0.0805047763656218,-0.0333331021076848,0.0809474779882683,0.115615923535406,-0.0444740757909743,0.102703685183943,0.130507746117951,-0.057598778885758,0.0235248819443722,0.185522891006907,8.94862546095719e-19,0.0172085538506738,0.261210104332761,-0.0037757978104095,0.0095430941538962,0.307235195178796,-0.0092587962687468,0.0020482011146187,0.345784833675072,-0.0122262605350719,1.8316318547823597e-18,0.190737612991152,0.0044637869731664,-0.0068557834151971,0.273783375116427,0.0051562280630141,-0.0130953177065041,0.323986831797204,0.0035393749034702,-0.0188944427976538,0.364474537354207,0.0027284903118596,-0.022420891533958,0.180725376240326,0.0041137707385998,-0.028619015316884,0.258483067823446,0.0046832511559301,-0.0325599356310464,0.306271984899513,0.0055621473073471,-0.0356025404229379,0.344693631077858,0.0065652063550769,-0.0444523996733618,0.158242572311182,-5.16087357205064e-18,-0.0504966344280167,0.219258623269159,0.0002670749106719,-0.0519046721267464,0.257380813248947,0.002663978008223,-0.0517651012603238,0.28929828522896,0.0047721808612553
12,64,0.0,0.0,0.0,0.0234888349318309,0.030324972508938,-0.0134338312047026,0.0372023586133586,0.0922499790694909,-0.0207138676756664,0.045859974047607,0.13610929383576,-0.0273207707470711,0.0615323509565496,0.155466195938264,-0.0354389073552764,0.0177395788909254,0.154724649340727,1.32127815096167e-18,0.0224672527799869,0.198448461351994,-0.0085545809202061,0.0274993281460341,0.219836885788342,-0.0190028661878116,0.032483631466723,0.239664815850155,-0.0284490811842491,2.97123870169499e-19,0.158878660655368,0.0013661384742439,0.0057125860507844,0.206814623221209,-0.0075946528190344,0.0104718119081773,0.230247379001791,-0.0178813603109141,0.0165503787145324,0.250418160380443,-0.0268286984285388,-0.0185260487832913,0.152899977857447,0.0008569908608275,-0.0152606022456435,0.20310512034886,-0.0084361300690624,-0.0085380845940813,0.226238293402221,-0.0160783139966175,9.40218605338846e-05,0.244054424773095,-0.0227955050180913,-0.0385896630704438,0.139187094860875,-9.42682764820884e-20,-0.0355454535353495,0.183280776294129,-0.0089400544900204,-0.0283964862142132,0.207776929858948,-0.015076493869319,-0.0194208259436399,0.228384125169502,-0.0207367084597371
13,65,0.0,0.0,0.0,0.0291161735670735,0.040227971880842,-0.016871778550818,0.0491364889081547,0.0998624327882845,-0.0274056292250139,0.0616605931232965,0.1498056250937258,-0.0371861225475969,0.0604636874486877,0.1912236949486742,-0.042551747357949,0.0206864206892594,0.1643403356859188,-2.0274418416251912e-18,0.019900378762563,0.2124909864711718,-0.0100482722324602,0.0214541215996032,0.2333842288117882,-0.0220021153943374,0.0250100814069822,0.2444408516820979,-0.030813287492853,-5.710767741044741e-18,0.1673023127840125,0.001893143554643,-0.0004248212744216,0.2201666129041554,-0.0087518716663927,0.0002944326582513,0.2435890713120293,-0.0222187979684025,0.005335370684487,0.25012974143607,-0.0311796198858515,-0.0201192911995469,0.1610912940729852,0.0011340208547647,-0.023308568157567,0.2146080196479553,-0.0095625717605717,-0.0215391225335161,0.2389424710019118,-0.0196336004215997,-0.014567334173296,0.2427023000687256,-0.0251125461558459,-0.0411842700407456,0.145731520569822,2.030730140005872e-19,-0.0448827241995701,0.1946620847456736,-0.0093706847199244,-0.0424240064974164,0.2229870633057828,-0.0166156846573021,-0.03610742997589,0.2371828750299185,-0.0210315173937995
14,68,0.0,0.0,0.0,0.0233983515745398,0.0374711495579185,-0.0159159894506803,0.0398623057556968,0.106599935323005,-0.026701632083943,0.0528252728777325,0.1501941922207591,-0.0379386686243621,0.0694413499271067,0.1700964817400028,-0.0500506859894741,0.0171582145926292,0.1704929352410176,8.37583680866667e-19,0.0140918249199406,0.2227757229371371,-0.0119515699249909,0.0201234222943,0.2403794364735057,-0.0273791646129278,0.0289109564813304,0.241623456477533,-0.0386874589682129,-4.906654538466796e-19,0.17172012637845,0.0020478530133533,-0.0069193325179805,0.2398642390609817,-0.0092376261117394,0.0012988926763442,0.2495779778507366,-0.0227920327438883,0.0126770710059293,0.2341085160363768,-0.0313359171978322,-0.0176541043776556,0.1616530042820392,0.0015769923943685,-0.0260776767361989,0.2297058675584112,-0.0055428591505583,-0.0152544906096048,0.240726026749836,-0.0142160061493383,-0.0029685984496024,0.22964423080606,-0.0195020131412877,-0.0355395158030464,0.1404354907139237,1.818996047738116e-18,-0.0388875756834311,0.1937890714378539,-0.0051366378709989,-0.0299889659120652,0.2159777548255331,-0.0111275682230633,-0.0189661574375793,0.2221733698702842,-0.0160301854013126
15,69,0.0,0.0,0.0,0.0308663866880652,0.0218804330441366,-0.0213958323246434,0.0539730784528816,0.0690890483029062,-0.0351523377518467,0.072962992867343,0.0986654446030453,-0.0504489793427433,0.0788845011368416,0.1284402305612288,-0.0600888453038221,0.0211378272128125,0.1699910803590596,7.056160098728764e-19,0.0078152278983876,0.2498044429081605,-0.0115036295789499,0.0155762301485899,0.2430205265130284,-0.0307656946839951,0.0206648307154027,0.2085356184137466,-0.0426979157820118,1.9875676014876488e-19,0.1706607430987002,0.0033571291789023,-0.0142318385194043,0.2556217725470849,-0.0058317646433734,-0.002959895166866,0.2357067602417286,-0.022907381195869,0.0019704951225331,0.1957545216019712,-0.031700354930101,-0.0215835746105867,0.1629678344734579,0.0027986434852635,-0.0353807244750365,0.243757535487087,-0.0007713047330837,-0.0221414493663682,0.2327568013857721,-0.0114449572591477,-0.0155518767837076,0.1964906646871244,-0.0168813746395003,-0.0441106883090745,0.1465773900328359,-6.0245128102673e-18,-0.0543957950692509,0.2119430068261457,0.0002805271504449,-0.0432852754629849,0.2156498339990699,-0.0046912672260594,-0.0346897319623269,0.1923727361735829,-0.0083183054741535
16,70,0.0,0.0,0.0,0.0290156511965683,0.0223128959228256,-0.022018832744873,0.0523597323172638,0.0750993846505187,-0.0359275838111142,0.0727945597345827,0.1094249094314068,-0.0519182539888689,0.0907893957910125,0.1287107111660461,-0.0668456120790233,0.0236732961038051,0.1751930045550597,-4.024209068151395e-18,0.0094186555865082,0.2528424903861772,-0.0098072498393735,0.0139742137527935,0.2471455291346405,-0.0276010386092198,0.0169434948271037,0.2138414063908116,-0.0390980023873477,-2.7328420583805077e-18,0.1756201776112286,0.0035963342647677,-0.0176584813618965,0.2616762226101161,-0.0053139755559,-0.0072773659569489,0.2362994776063295,-0.0232472379241356,-0.0018105501891215,0.1938084204998666,-0.0323365809167208,-0.0231949350917466,0.1671840041038246,0.0030099818508541,-0.0408287453054907,0.2502376314151107,4.442444086913147e-05,-0.0282363703841537,0.235622007673268,-0.0109943478965935,-0.0211606919754333,0.1965512249412974,-0.0167579774023814,-0.0468975909522957,0.1499955360747239,-4.80452338495597e-18,-0.0585664637444306,0.2154346964223464,0.0007047091128147,-0.047711669616664,0.2163456994198705,-0.0043582648844331,-0.0390191973993706,0.190639869250018,-0.0084110836412006
17,71,0.0,0.0,0.0,0.0266262011063594,0.0383580594539872,-0.0210921703153205,0.03984250701305,0.0999716382139419,-0.0286651734175393,0.0142176223214276,0.1400354156408668,-0.0263452768466438,-0.0182259587698727,0.1402295141988093,-0.0282628145241162,0.0236835654858318,0.1951096244827242,-5.699985533230605e-18,0.0185591316914792,0.2707115130321281,-0.0029445752597225,0.0122626874058233,0.3179083578132082,-0.0085888345112732,0.0054974536908941,0.3618445107532846,-0.012304908818863,-4.409449292686513e-18,0.200662535625805,0.0048204177857879,-0.0034304760286741,0.2835954953166166,0.0045707994965701,-0.0083156468554756,0.3358135342509679,0.0007341871166201,-0.0128345832779985,0.3852803010458878,-0.0013201955290736,-0.022411744407924,0.1887395105131711,0.0044300243678975,-0.0287973601753044,0.2681129926626273,0.0054137590318178,-0.0336934805067634,0.317210069270042,0.0032285302080288,-0.0373127432229302,0.3614757914651627,0.0023216965458226,-0.0449531971146173,0.1632135679097617,-2.4229428597083563e-18,-0.0514997143484212,0.2267291727702381,-0.0008057781951491,-0.0543535720470864,0.2684193479967294,-0.0010235886265751,-0.0563852956116009,0.3066442354068866,-0.0006012103774805
18,72,0.0,0.0,0.0,0.0197157913800057,0.0286453138101127,-0.0230168589334092,0.0292640213707467,0.0781143803265789,-0.0293341460073689,0.008717620751907,0.1186291269688545,-0.0263492352848481,-0.0210736975997611,0.1436336203914464,-0.0237136456561323,0.0239549390675378,0.1787983960026063,5.601483992767075e-19,0.0170985455837405,0.2567182808532879,0.0008641423140571,0.0085230352211756,0.3060491172031698,-0.0004450216249171,0.0019527913827702,0.3500924835475281,-0.001008671123259,1.4233649134194756e-19,0.185173253302834,0.0052066803921501,-0.007345158574861,0.2698719416332041,0.0085713488283895,-0.0146012534215766,0.3226218175150406,0.0076644351954158,-0.0183047519534859,0.3694893460456868,0.0076971522572432,-0.0212312560272724,0.1758723611599587,0.0046453079290182,-0.0327064079016748,0.2505710714307501,0.0014316877247636,-0.0373632698905552,0.2996755582426783,-0.0036727529501906,-0.0402967782522381,0.344165957615495,-0.0057212521069553,-0.0409995392672102,0.1517242271355459,3.7792325952288974e-18,-0.0420218223394011,0.1962057018821879,-0.0113563718455534,-0.0339757701795684,0.1658620599848552,-0.0209169819766372,-0.0278892674521302,0.1311342454756766,-0.0287844775176156
19,73,0.0,0.0,0.0,0.0234954135274678,0.0474181262856017,-0.0177972304560417,0.0299737789105233,0.1121848635241145,-0.02582464670837,0.0122434448580051,0.1488377382950392,-0.0270800164705549,-0.0113766376762964,0.1415624072202712,-0.0244469658843322,0.0187403844808592,0.1591751192099571,-7.502506239935286e-19,0.0227823104671017,0.1919068507025944,-0.0105350424226585,0.0290252675863922,0.2057482430391759,-0.0240671678744838,0.0353273992799861,0.220680491013116,-0.0357915548079162,-5.849780330660442e-19,0.1628002351612262,0.0021155235744945,0.0057162417453122,0.1963385951264964,-0.0081985928853821,0.0118797967615567,0.2158724811274946,-0.0211684725593065,0.0195236084387921,0.2388039303126402,-0.0321397868727974,-0.0200352271880166,0.1548097784461964,0.0016148754389919,-0.0162516170899024,0.1916834871761387,-0.0099481068352349,-0.0088006635591545,0.2118345924659205,-0.021680453790863,0.0009569211603783,0.2303691871843035,-0.0305671710573989,-0.0413127798129757,0.1405820036018837,1.7276922542179131e-18,-0.036317571672723,0.1748867401304802,-0.0109972752507622,-0.0285473571865548,0.1965340333985531,-0.0197275994488304,-0.0191211437850838,0.2155908014159235,-0.0268759859955755
20,74,0.0,0.0,0.0,0.0267576983711155,0.0395849471859626,-0.0192499788234714,0.0346832244224633,0.1061688417117067,-0.028488602153583,0.0159673434101125,0.1495114101815352,-0.0279442465862397,-0.0113617290794473,0.149850359208427,-0.0216597739970558,0.0179773045709761,0.1686931728877371,-9.377690556293458e-19,0.0093679020747037,0.2289934926075341,-0.0126442085345132,0.0197318293414924,0.2286810834865398,-0.0323448901148428,0.0286240804952894,0.2102745119496404,-0.0446486512422042,-2.0907402024286752e-19,0.1727414442024031,0.002234863719992,-0.0102380810295747,0.2441233476993184,-0.0098910755649471,0.0035582183980914,0.2393944703392928,-0.0284462999159493,0.0141793368558538,0.2107667313763534,-0.0378461441112663,-0.0188096520486425,0.1671014530792329,0.0015382067980163,-0.0303077035690672,0.2383062738014,-0.0066622972606935,-0.0145472544310063,0.2353560858197743,-0.0231963346173963,-0.0019234994586438,0.207635474638078,-0.0317439573262848,-0.0386330709391314,0.1537453729409638,1.8215069445005422e-18,-0.0431810052023366,0.2117056900920938,-0.0056737824696323,-0.0297299461223883,0.2180852955738126,-0.016266455193358,-0.0168942473281886,0.2004796361307275,-0.0238005878984942
21,75,0.0,0.0,0.0,0.0271999037210422,0.0285540055564664,-0.0229616330907449,0.0420027911228968,0.090802533772497,-0.0353815883742004,0.0210346377026074,0.1383733958839824,-0.0361607475518682,-0.0133493313139537,0.1347107891640409,-0.0328334925950848,0.0228030754005041,0.1924601306145517,-6.823920307979644e-19,0.0153474386025345,0.2710308084966133,-0.0140529003462817,0.0227316784529142,0.2234709629634866,-0.0353049120158903,0.0198610338707579,0.1844131545956579,-0.0438814696443759,-2.5016748214729238e-18,0.1928578329298834,0.0042339008098602,-0.0086282886562004,0.2752173214790981,-0.008605470353499,0.0039115040513185,0.214513522633837,-0.023387493807249,0.0031428361366694,0.1760913849968075,-0.0232564754418085,-0.0233783561973931,0.1826750441468242,0.0034198303089978,-0.0350859235665449,0.268976258803195,-0.0030735963646203,-0.0171530803659664,0.2128794568546565,-0.0104351248410323,-0.0117575382544132,0.1683259386624437,-0.0076066123161999,-0.0480914425214559,0.1636817106239008,2.5239156368103078e-18,-0.0564478464463573,0.2342445377251807,0.0004736965798081,-0.0398389810649592,0.2057283052795896,-0.0048230086983797,-0.032848081717016,0.1694268867756255,-0.0051794219617907
22,76,0.0,0.0,0.0,0.0243624964179664,0.0374893491619415,-0.0204281386953002,0.0383527580470467,0.100863951949049,-0.0295495214225926,0.0336010211532929,0.1608782685793696,-0.0334344101727439,0.0226507147961249,0.2094292907047839,-0.0346488208784175,0.0256597284913876,0.1856406519976089,1.7391791386231097e-18,0.0242152862363095,0.2641527544989314,-0.0118473269126043,0.0247622286594744,0.3139016349654942,-0.0153120794462912,0.0203194285885661,0.3570788449110183,-0.0143023728249888,-6.7802326091681356e-18,0.1839393058584295,0.0052738796863565,0.0050806357086942,0.2109128055708538,-0.0223221126945903,0.0141456398118814,0.1416775000901312,-0.0308983011347808,0.0101338430231196,0.1242137763374093,-0.0220201195396984,-0.0247567941489549,0.1683141019237381,0.0047272484732965,-0.0173410859410933,0.1730783972312825,-0.0244398579805241,-0.0030188119846659,0.111131930577079,-0.0216394310753764,-0.0051272966931626,0.1034604137038698,-0.0049300295211934,-0.0477291828822742,0.1424384909886109,4.0920952182108095e-18,-0.0350733983153711,0.1374112573374635,-0.0191743489021899,-0.0218179932282441,0.0966870011852245,-0.0185300354101151,-0.0245524497350012,0.0933936898698787,-0.0069375067465288
